Year, Month, Date, Hour, Weekday, Item ID, Item Name, Min. Buyout, Number of Auctions
2019,12,12,14,3,7068,"Elemental Fire",44500,79
2019,12,12,14,3,13931,"Nightfin Soup",4949,42
2019,12,12,14,3,13759,"Raw Nightfin Snapper",4800,13
2019,12,12,14,3,6358,"Oily Blackmouth",1719,130
2019,12,12,14,3,3820,"Stranglekelp",1842,80
2019,12,12,14,3,6370,"Blackmouth Oil",4290,26
2019,12,12,14,3,12363,"Arcane Crystal",456969,25
2019,12,12,14,3,12359,"Thorium Bar",1452,128
2019,12,12,14,3,12360,"Arcanite Bar",542000,26
2019,12,12,14,3,10646,"Goblin Sapper Charge",23800,31
2019,12,12,14,3,10505,"Solid Blasting Powder",7500,5
2019,12,12,14,3,7912,"Solid Stone",1808,62
2019,12,12,14,3,4338,"Mageweave Cloth",450,90
2019,12,12,14,3,10560,"Unstable Trigger",9500,10
2019,12,12,14,3,3860,"Mithril Bar",617,111
2019,12,12,15,3,6371,"Fire Oil",1489,14
2019,12,12,15,3,5634,"Free Action Potion",11501,137
2019,12,12,15,3,9030,"Restorative Potion",27000,27
2019,12,12,15,3,7067,"Elemental Earth",21350,57
2019,12,12,15,3,3821,"Goldthorn",2300,96
2019,12,12,15,3,13423,"Stonescale Oil",2797,27
2019,12,12,15,3,9264,"Elixir of Shadow Power",34999,32
2019,12,12,15,3,8845,"Ghost Mushroom",9996,34
2019,12,12,15,3,13511,"Flask of Distilled Wisdom",1325000,7
2019,12,12,15,3,13468,"Black Lotus",872999,14
2019,12,12,15,3,13467,"Ice Cap",2800,77
2019,12,12,15,3,13463,"Dreamfoil",6500,94
2019,12,12,15,3,13512,"Flask of Supreme Power",1399999,7
2019,12,12,15,3,13465,"Mountain Silversage",8900,44
2019,12,12,15,3,13510,"Flask of the Titans",1700000,3
2019,12,12,15,3,8846,"Gromsblood",1800,62
2019,12,12,15,3,13457,"Greater Fire Protection Potion",58500,145
2019,12,12,15,3,7068,"Elemental Fire",44500,79
2019,12,12,15,3,13931,"Nightfin Soup",4949,42
2019,12,12,15,3,13759,"Raw Nightfin Snapper",4800,13
2019,12,12,15,3,6358,"Oily Blackmouth",1719,130
2019,12,12,15,3,3820,"Stranglekelp",1842,80
2019,12,12,15,3,6370,"Blackmouth Oil",4290,26
2019,12,12,15,3,12363,"Arcane Crystal",456969,25
2019,12,12,15,3,12359,"Thorium Bar",1452,128
2019,12,12,15,3,12360,"Arcanite Bar",542000,26
2019,12,12,15,3,10646,"Goblin Sapper Charge",23800,31
2019,12,12,15,3,10505,"Solid Blasting Powder",7500,5
2019,12,12,15,3,7912,"Solid Stone",1808,62
2019,12,12,15,3,4338,"Mageweave Cloth",450,90
2019,12,12,15,3,10560,"Unstable Trigger",9500,10
2019,12,12,15,3,3860,"Mithril Bar",617,111
2019,12,12,16,3,6371,"Fire Oil",1472,16
2019,12,12,16,3,5634,"Free Action Potion",10000,89
2019,12,12,16,3,9030,"Restorative Potion",26799,57
2019,12,12,16,3,7067,"Elemental Earth",19889,67
2019,12,12,16,3,3821,"Goldthorn",1660,103
2019,12,12,16,3,13423,"Stonescale Oil",2699,32
2019,12,12,16,3,9264,"Elixir of Shadow Power",34997,40
2019,12,12,16,3,8845,"Ghost Mushroom",10250,29
2019,12,12,16,3,13511,"Flask of Distilled Wisdom",1325000,7
2019,12,12,16,3,13468,"Black Lotus",857525,20
2019,12,12,16,3,13467,"Ice Cap",2400,44
2019,12,12,16,3,13463,"Dreamfoil",6398,112
2019,12,12,16,3,13512,"Flask of Supreme Power",1453662,6
2019,12,12,16,3,13465,"Mountain Silversage",8908,65
2019,12,12,16,3,13510,"Flask of the Titans",1700000,3
2019,12,12,16,3,8846,"Gromsblood",1809,63
2019,12,12,16,3,13457,"Greater Fire Protection Potion",61999,125
2019,12,12,16,3,7068,"Elemental Fire",47599,101
2019,12,12,16,3,13931,"Nightfin Soup",5000,31
2019,12,12,16,3,13759,"Raw Nightfin Snapper",4799,14
2019,12,12,16,3,6358,"Oily Blackmouth",1880,104
2019,12,12,16,3,3820,"Stranglekelp",2300,79
2019,12,12,16,3,6370,"Blackmouth Oil",4290,25
2019,12,12,16,3,12363,"Arcane Crystal",460000,21
2019,12,12,16,3,12359,"Thorium Bar",1424,107
2019,12,12,16,3,12360,"Arcanite Bar",536666,23
2019,12,12,16,3,10646,"Goblin Sapper Charge",23000,28
2019,12,12,16,3,10505,"Solid Blasting Powder",7450,9
2019,12,12,16,3,7912,"Solid Stone",1685,74
2019,12,12,16,3,4338,"Mageweave Cloth",515,69
2019,12,12,16,3,10560,"Unstable Trigger",9500,14
2019,12,12,16,3,3860,"Mithril Bar",579,129
2019,12,12,17,3,6371,"Fire Oil",1472,16
2019,12,12,17,3,5634,"Free Action Potion",10000,72
2019,12,12,17,3,9030,"Restorative Potion",26797,64
2019,12,12,17,3,7067,"Elemental Earth",16400,63
2019,12,12,17,3,3821,"Goldthorn",1500,96
2019,12,12,17,3,13423,"Stonescale Oil",2699,32
2019,12,12,17,3,9264,"Elixir of Shadow Power",34995,35
2019,12,12,17,3,8845,"Ghost Mushroom",9900,35
2019,12,12,17,3,13511,"Flask of Distilled Wisdom",1325000,5
2019,12,12,17,3,13468,"Black Lotus",870000,20
2019,12,12,17,3,13467,"Ice Cap",2400,59
2019,12,12,17,3,13463,"Dreamfoil",7128,72
2019,12,12,17,3,13512,"Flask of Supreme Power",1453662,6
2019,12,12,17,3,13465,"Mountain Silversage",8748,75
2019,12,12,17,3,13510,"Flask of the Titans",1700000,3
2019,12,12,17,3,8846,"Gromsblood",1805,64
2019,12,12,17,3,13457,"Greater Fire Protection Potion",62000,109
2019,12,12,17,3,7068,"Elemental Fire",47600,83
2019,12,12,17,3,13931,"Nightfin Soup",5000,30
2019,12,12,17,3,13759,"Raw Nightfin Snapper",4800,13
2019,12,12,17,3,6358,"Oily Blackmouth",1880,104
2019,12,12,17,3,3820,"Stranglekelp",1600,87
2019,12,12,17,3,6370,"Blackmouth Oil",4290,25
2019,12,12,17,3,12363,"Arcane Crystal",458250,19
2019,12,12,17,3,12359,"Thorium Bar",1424,83
2019,12,12,17,3,12360,"Arcanite Bar",535000,25
2019,12,12,17,3,10646,"Goblin Sapper Charge",22424,32
2019,12,12,17,3,10505,"Solid Blasting Powder",7450,9
2019,12,12,17,3,7912,"Solid Stone",1500,87
2019,12,12,17,3,4338,"Mageweave Cloth",457,54
2019,12,12,17,3,10560,"Unstable Trigger",9499,17
2019,12,12,17,3,3860,"Mithril Bar",594,128
2019,12,12,18,3,6371,"Fire Oil",1471,15
2019,12,12,18,3,5634,"Free Action Potion",10000,90
2019,12,12,18,3,9030,"Restorative Potion",26600,47
2019,12,12,18,3,7067,"Elemental Earth",19800,64
2019,12,12,18,3,3821,"Goldthorn",2624,49
2019,12,12,18,3,13423,"Stonescale Oil",1999,32
2019,12,12,18,3,9264,"Elixir of Shadow Power",34796,26
2019,12,12,18,3,8845,"Ghost Mushroom",10348,19
2019,12,12,18,3,13511,"Flask of Distilled Wisdom",1300000,9
2019,12,12,18,3,13468,"Black Lotus",870000,20
2019,12,12,18,3,13467,"Ice Cap",3058,59
2019,12,12,18,3,13463,"Dreamfoil",6200,53
2019,12,12,18,3,13512,"Flask of Supreme Power",1453661,8
2019,12,12,18,3,13465,"Mountain Silversage",8671,52
2019,12,12,18,3,13510,"Flask of the Titans",0,0
2019,12,12,18,3,8846,"Gromsblood",2044,46
2019,12,12,18,3,13457,"Greater Fire Protection Potion",61498,118
2019,12,12,18,3,7068,"Elemental Fire",49800,53
2019,12,12,18,3,13931,"Nightfin Soup",5249,26
2019,12,12,18,3,13759,"Raw Nightfin Snapper",4680,17
2019,12,12,18,3,6358,"Oily Blackmouth",1665,138
2019,12,12,18,3,3820,"Stranglekelp",2145,89
2019,12,12,18,3,6370,"Blackmouth Oil",4289,30
2019,12,12,18,3,12363,"Arcane Crystal",470000,19
2019,12,12,18,3,12359,"Thorium Bar",1452,50
2019,12,12,18,3,12360,"Arcanite Bar",524900,31
2019,12,12,18,3,10646,"Goblin Sapper Charge",22000,40
2019,12,12,18,3,10505,"Solid Blasting Powder",7250,11
2019,12,12,18,3,7912,"Solid Stone",1500,49
2019,12,12,18,3,4338,"Mageweave Cloth",505,43
2019,12,12,18,3,10560,"Unstable Trigger",9499,17
2019,12,12,18,3,3860,"Mithril Bar",589,124
2019,12,12,19,3,6371,"Fire Oil",1471,15
2019,12,12,19,3,5634,"Free Action Potion",10000,90
2019,12,12,19,3,9030,"Restorative Potion",26600,47
2019,12,12,19,3,7067,"Elemental Earth",19800,64
2019,12,12,19,3,3821,"Goldthorn",2624,49
2019,12,12,19,3,13423,"Stonescale Oil",1999,32
2019,12,12,19,3,9264,"Elixir of Shadow Power",34796,26
2019,12,12,19,3,8845,"Ghost Mushroom",10348,19
2019,12,12,19,3,13511,"Flask of Distilled Wisdom",1300000,9
2019,12,12,19,3,13468,"Black Lotus",870000,20
2019,12,12,19,3,13467,"Ice Cap",3058,59
2019,12,12,19,3,13463,"Dreamfoil",6200,53
2019,12,12,19,3,13512,"Flask of Supreme Power",1453661,8
2019,12,12,19,3,13465,"Mountain Silversage",8671,52
2019,12,12,19,3,13510,"Flask of the Titans",0,0
2019,12,12,19,3,8846,"Gromsblood",2044,46
2019,12,12,19,3,13457,"Greater Fire Protection Potion",61498,118
2019,12,12,19,3,7068,"Elemental Fire",49800,53
2019,12,12,19,3,13931,"Nightfin Soup",5249,26
2019,12,12,19,3,13759,"Raw Nightfin Snapper",4680,17
2019,12,12,19,3,6358,"Oily Blackmouth",1665,138
2019,12,12,19,3,3820,"Stranglekelp",2145,89
2019,12,12,19,3,6370,"Blackmouth Oil",4289,30
2019,12,12,19,3,12363,"Arcane Crystal",470000,19
2019,12,12,19,3,12359,"Thorium Bar",1452,50
2019,12,12,19,3,12360,"Arcanite Bar",524900,31
2019,12,12,19,3,10646,"Goblin Sapper Charge",22000,40
2019,12,12,19,3,10505,"Solid Blasting Powder",7250,11
2019,12,12,19,3,7912,"Solid Stone",1500,49
2019,12,12,19,3,4338,"Mageweave Cloth",505,43
2019,12,12,19,3,10560,"Unstable Trigger",9499,17
2019,12,12,19,3,3860,"Mithril Bar",589,124
2019,12,12,20,3,6371,"Fire Oil",1465,38
2019,12,12,20,3,5634,"Free Action Potion",11498,88
2019,12,12,20,3,9030,"Restorative Potion",24899,49
2019,12,12,20,3,7067,"Elemental Earth",17400,76
2019,12,12,20,3,3821,"Goldthorn",2330,56
2019,12,12,20,3,13423,"Stonescale Oil",2000,28
2019,12,12,20,3,9264,"Elixir of Shadow Power",34500,39
2019,12,12,20,3,8845,"Ghost Mushroom",9000,25
2019,12,12,20,3,13511,"Flask of Distilled Wisdom",1300000,9
2019,12,12,20,3,13468,"Black Lotus",899000,7
2019,12,12,20,3,13467,"Ice Cap",3225,53
2019,12,12,20,3,13463,"Dreamfoil",6275,63
2019,12,12,20,3,13512,"Flask of Supreme Power",1447500,9
2019,12,12,20,3,13465,"Mountain Silversage",8900,17
2019,12,12,20,3,13510,"Flask of the Titans",1700000,2
2019,12,12,20,3,8846,"Gromsblood",1985,55
2019,12,12,20,3,13457,"Greater Fire Protection Potion",63700,140
2019,12,12,20,3,7068,"Elemental Fire",46250,43
2019,12,12,20,3,13931,"Nightfin Soup",4900,17
2019,12,12,20,3,13759,"Raw Nightfin Snapper",4680,13
2019,12,12,20,3,6358,"Oily Blackmouth",1363,95
2019,12,12,20,3,3820,"Stranglekelp",1147,123
2019,12,12,20,3,6370,"Blackmouth Oil",4180,56
2019,12,12,20,3,12363,"Arcane Crystal",473000,5
2019,12,12,20,3,12359,"Thorium Bar",1400,75
2019,12,12,20,3,12360,"Arcanite Bar",0,0
2019,12,12,20,3,10646,"Goblin Sapper Charge",22000,35
2019,12,12,20,3,10505,"Solid Blasting Powder",6100,11
2019,12,12,20,3,7912,"Solid Stone",1745,50
2019,12,12,20,3,4338,"Mageweave Cloth",400,62
2019,12,12,20,3,10560,"Unstable Trigger",9499,16
2019,12,12,20,3,3860,"Mithril Bar",565,152
2019,12,12,21,3,6371,"Fire Oil",1464,38
2019,12,12,21,3,5634,"Free Action Potion",11200,133
2019,12,12,21,3,9030,"Restorative Potion",24600,63
2019,12,12,21,3,7067,"Elemental Earth",16085,108
2019,12,12,21,3,3821,"Goldthorn",2329,56
2019,12,12,21,3,13423,"Stonescale Oil",1998,31
2019,12,12,21,3,9264,"Elixir of Shadow Power",34499,41
2019,12,12,21,3,8845,"Ghost Mushroom",10800,18
2019,12,12,21,3,13511,"Flask of Distilled Wisdom",1300000,9
2019,12,12,21,3,13468,"Black Lotus",898999,9
2019,12,12,21,3,13467,"Ice Cap",3224,55
2019,12,12,21,3,13463,"Dreamfoil",6450,56
2019,12,12,21,3,13512,"Flask of Supreme Power",1447499,5
2019,12,12,21,3,13465,"Mountain Silversage",12187,12
2019,12,12,21,3,13510,"Flask of the Titans",1700000,2
2019,12,12,21,3,8846,"Gromsblood",1990,49
2019,12,12,21,3,13457,"Greater Fire Protection Potion",62800,128
2019,12,12,21,3,7068,"Elemental Fire",49999,49
2019,12,12,21,3,13931,"Nightfin Soup",4900,14
2019,12,12,21,3,13759,"Raw Nightfin Snapper",4680,13
2019,12,12,21,3,6358,"Oily Blackmouth",1250,106
2019,12,12,21,3,3820,"Stranglekelp",1845,115
2019,12,12,21,3,6370,"Blackmouth Oil",4100,57
2019,12,12,21,3,12363,"Arcane Crystal",468000,7
2019,12,12,21,3,12359,"Thorium Bar",1395,75
2019,12,12,21,3,12360,"Arcanite Bar",556999,9
2019,12,12,21,3,10646,"Goblin Sapper Charge",22000,36
2019,12,12,21,3,10505,"Solid Blasting Powder",6100,11
2019,12,12,21,3,7912,"Solid Stone",1875,45
2019,12,12,21,3,4338,"Mageweave Cloth",399,76
2019,12,12,21,3,10560,"Unstable Trigger",9400,19
2019,12,12,21,3,3860,"Mithril Bar",570,144
2019,12,12,22,3,6371,"Fire Oil",1400,40
2019,12,12,22,3,5634,"Free Action Potion",9999,121
2019,12,12,22,3,9030,"Restorative Potion",24600,36
2019,12,12,22,3,7067,"Elemental Earth",15500,100
2019,12,12,22,3,3821,"Goldthorn",1755,68
2019,12,12,22,3,13423,"Stonescale Oil",1998,12
2019,12,12,22,3,9264,"Elixir of Shadow Power",34499,36
2019,12,12,22,3,8845,"Ghost Mushroom",10530,20
2019,12,12,22,3,13511,"Flask of Distilled Wisdom",1300000,9
2019,12,12,22,3,13468,"Black Lotus",898998,14
2019,12,12,22,3,13467,"Ice Cap",3191,49
2019,12,12,22,3,13463,"Dreamfoil",6452,48
2019,12,12,22,3,13512,"Flask of Supreme Power",1439999,6
2019,12,12,22,3,13465,"Mountain Silversage",9100,33
2019,12,12,22,3,13510,"Flask of the Titans",1700000,2
2019,12,12,22,3,8846,"Gromsblood",2100,53
2019,12,12,22,3,13457,"Greater Fire Protection Potion",61230,99
2019,12,12,22,3,7068,"Elemental Fire",42200,54
2019,12,12,22,3,13931,"Nightfin Soup",4875,11
2019,12,12,22,3,13759,"Raw Nightfin Snapper",4680,12
2019,12,12,22,3,6358,"Oily Blackmouth",1750,105
2019,12,12,22,3,3820,"Stranglekelp",1400,132
2019,12,12,22,3,6370,"Blackmouth Oil",4100,37
2019,12,12,22,3,12363,"Arcane Crystal",468000,8
2019,12,12,22,3,12359,"Thorium Bar",1450,61
2019,12,12,22,3,12360,"Arcanite Bar",546499,23
2019,12,12,22,3,10646,"Goblin Sapper Charge",22000,29
2019,12,12,22,3,10505,"Solid Blasting Powder",6100,11
2019,12,12,22,3,7912,"Solid Stone",1800,41
2019,12,12,22,3,4338,"Mageweave Cloth",300,71
2019,12,12,22,3,10560,"Unstable Trigger",9000,16
2019,12,12,22,3,3860,"Mithril Bar",570,151
2019,12,12,23,3,6371,"Fire Oil",1100,41
2019,12,12,23,3,5634,"Free Action Potion",9999,116
2019,12,12,23,3,9030,"Restorative Potion",24600,22
2019,12,12,23,3,7067,"Elemental Earth",18200,84
2019,12,12,23,3,3821,"Goldthorn",1818,70
2019,12,12,23,3,13423,"Stonescale Oil",1997,31
2019,12,12,23,3,9264,"Elixir of Shadow Power",34498,34
2019,12,12,23,3,8845,"Ghost Mushroom",10529,24
2019,12,12,23,3,13511,"Flask of Distilled Wisdom",1300000,9
2019,12,12,23,3,13468,"Black Lotus",898998,11
2019,12,12,23,3,13467,"Ice Cap",3100,49
2019,12,12,23,3,13463,"Dreamfoil",6825,40
2019,12,12,23,3,13512,"Flask of Supreme Power",1439999,11
2019,12,12,23,3,13465,"Mountain Silversage",9281,30
2019,12,12,23,3,13510,"Flask of the Titans",1700000,2
2019,12,12,23,3,8846,"Gromsblood",2195,47
2019,12,12,23,3,13457,"Greater Fire Protection Potion",60448,125
2019,12,12,23,3,7068,"Elemental Fire",44800,41
2019,12,12,23,3,13931,"Nightfin Soup",4750,14
2019,12,12,23,3,13759,"Raw Nightfin Snapper",4563,12
2019,12,12,23,3,6358,"Oily Blackmouth",1600,91
2019,12,12,23,3,3820,"Stranglekelp",1495,156
2019,12,12,23,3,6370,"Blackmouth Oil",4100,37
2019,12,12,23,3,12363,"Arcane Crystal",460000,6
2019,12,12,23,3,12359,"Thorium Bar",1846,58
2019,12,12,23,3,12360,"Arcanite Bar",547997,21
2019,12,12,23,3,10646,"Goblin Sapper Charge",22000,23
2019,12,12,23,3,10505,"Solid Blasting Powder",7500,8
2019,12,12,23,3,7912,"Solid Stone",1854,46
2019,12,12,23,3,4338,"Mageweave Cloth",299,66
2019,12,12,23,3,10560,"Unstable Trigger",9400,8
2019,12,12,23,3,3860,"Mithril Bar",569,155
2019,12,13,0,4,6371,"Fire Oil",1100,41
2019,12,13,0,4,5634,"Free Action Potion",9999,109
2019,12,13,0,4,9030,"Restorative Potion",24500,26
2019,12,13,0,4,7067,"Elemental Earth",18000,89
2019,12,13,0,4,3821,"Goldthorn",2295,65
2019,12,13,0,4,13423,"Stonescale Oil",1997,28
2019,12,13,0,4,9264,"Elixir of Shadow Power",34994,23
2019,12,13,0,4,8845,"Ghost Mushroom",9999,37
2019,12,13,0,4,13511,"Flask of Distilled Wisdom",1300000,9
2019,12,13,0,4,13468,"Black Lotus",898998,11
2019,12,13,0,4,13467,"Ice Cap",3000,74
2019,12,13,0,4,13463,"Dreamfoil",6500,36
2019,12,13,0,4,13512,"Flask of Supreme Power",1439999,11
2019,12,13,0,4,13465,"Mountain Silversage",9200,47
2019,12,13,0,4,13510,"Flask of the Titans",1700000,2
2019,12,13,0,4,8846,"Gromsblood",2173,52
2019,12,13,0,4,13457,"Greater Fire Protection Potion",60448,138
2019,12,13,0,4,7068,"Elemental Fire",46347,37
2019,12,13,0,4,13931,"Nightfin Soup",4750,13
2019,12,13,0,4,13759,"Raw Nightfin Snapper",4562,13
2019,12,13,0,4,6358,"Oily Blackmouth",1650,139
2019,12,13,0,4,3820,"Stranglekelp",1615,156
2019,12,13,0,4,6370,"Blackmouth Oil",4100,37
2019,12,13,0,4,12363,"Arcane Crystal",473900,3
2019,12,13,0,4,12359,"Thorium Bar",1840,57
2019,12,13,0,4,12360,"Arcanite Bar",547000,18
2019,12,13,0,4,10646,"Goblin Sapper Charge",22000,23
2019,12,13,0,4,10505,"Solid Blasting Powder",7400,20
2019,12,13,0,4,7912,"Solid Stone",1975,25
2019,12,13,0,4,4338,"Mageweave Cloth",387,60
2019,12,13,0,4,10560,"Unstable Trigger",9400,8
2019,12,13,0,4,3860,"Mithril Bar",569,128
2019,12,13,1,4,6371,"Fire Oil",0,0
2019,12,13,1,4,5634,"Free Action Potion",10725,89
2019,12,13,1,4,9030,"Restorative Potion",24499,29
2019,12,13,1,4,7067,"Elemental Earth",19099,84
2019,12,13,1,4,3821,"Goldthorn",2100,62
2019,12,13,1,4,13423,"Stonescale Oil",1946,26
2019,12,13,1,4,9264,"Elixir of Shadow Power",34899,32
2019,12,13,1,4,8845,"Ghost Mushroom",9600,61
2019,12,13,1,4,13511,"Flask of Distilled Wisdom",1300000,7
2019,12,13,1,4,13468,"Black Lotus",898998,9
2019,12,13,1,4,13467,"Ice Cap",3422,51
2019,12,13,1,4,13463,"Dreamfoil",6825,33
2019,12,13,1,4,13512,"Flask of Supreme Power",1432500,14
2019,12,13,1,4,13465,"Mountain Silversage",9000,89
2019,12,13,1,4,13510,"Flask of the Titans",1700000,2
2019,12,13,1,4,8846,"Gromsblood",2000,60
2019,12,13,1,4,13457,"Greater Fire Protection Potion",57999,127
2019,12,13,1,4,7068,"Elemental Fire",47751,41
2019,12,13,1,4,13931,"Nightfin Soup",4753,14
2019,12,13,1,4,13759,"Raw Nightfin Snapper",4562,9
2019,12,13,1,4,6358,"Oily Blackmouth",1559,145
2019,12,13,1,4,3820,"Stranglekelp",1209,155
2019,12,13,1,4,6370,"Blackmouth Oil",4076,34
2019,12,13,1,4,12363,"Arcane Crystal",488000,3
2019,12,13,1,4,12359,"Thorium Bar",1837,10
2019,12,13,1,4,12360,"Arcanite Bar",546999,18
2019,12,13,1,4,10646,"Goblin Sapper Charge",24000,9
2019,12,13,1,4,10505,"Solid Blasting Powder",7400,20
2019,12,13,1,4,7912,"Solid Stone",1873,47
2019,12,13,1,4,4338,"Mageweave Cloth",399,68
2019,12,13,1,4,10560,"Unstable Trigger",9400,14
2019,12,13,1,4,3860,"Mithril Bar",618,119
2019,12,13,2,4,6371,"Fire Oil",0,0
2019,12,13,2,4,5634,"Free Action Potion",10725,89
2019,12,13,2,4,9030,"Restorative Potion",24499,29
2019,12,13,2,4,7067,"Elemental Earth",19099,84
2019,12,13,2,4,3821,"Goldthorn",2100,62
2019,12,13,2,4,13423,"Stonescale Oil",1946,26
2019,12,13,2,4,9264,"Elixir of Shadow Power",34899,32
2019,12,13,2,4,8845,"Ghost Mushroom",9600,61
2019,12,13,2,4,13511,"Flask of Distilled Wisdom",1300000,7
2019,12,13,2,4,13468,"Black Lotus",898998,9
2019,12,13,2,4,13467,"Ice Cap",3422,51
2019,12,13,2,4,13463,"Dreamfoil",6825,33
2019,12,13,2,4,13512,"Flask of Supreme Power",1432500,14
2019,12,13,2,4,13465,"Mountain Silversage",9000,89
2019,12,13,2,4,13510,"Flask of the Titans",1700000,2
2019,12,13,2,4,8846,"Gromsblood",2000,60
2019,12,13,2,4,13457,"Greater Fire Protection Potion",57999,127
2019,12,13,2,4,7068,"Elemental Fire",47751,41
2019,12,13,2,4,13931,"Nightfin Soup",4753,14
2019,12,13,2,4,13759,"Raw Nightfin Snapper",4562,9
2019,12,13,2,4,6358,"Oily Blackmouth",1559,145
2019,12,13,2,4,3820,"Stranglekelp",1209,155
2019,12,13,2,4,6370,"Blackmouth Oil",4076,34
2019,12,13,2,4,12363,"Arcane Crystal",488000,3
2019,12,13,2,4,12359,"Thorium Bar",1837,10
2019,12,13,2,4,12360,"Arcanite Bar",546999,18
2019,12,13,2,4,10646,"Goblin Sapper Charge",24000,9
2019,12,13,2,4,10505,"Solid Blasting Powder",7400,20
2019,12,13,2,4,7912,"Solid Stone",1873,47
2019,12,13,2,4,4338,"Mageweave Cloth",399,68
2019,12,13,2,4,10560,"Unstable Trigger",9400,14
2019,12,13,2,4,3860,"Mithril Bar",618,119
2019,12,13,3,4,6371,"Fire Oil",0,0
2019,12,13,3,4,5634,"Free Action Potion",10725,89
2019,12,13,3,4,9030,"Restorative Potion",24499,29
2019,12,13,3,4,7067,"Elemental Earth",19099,84
2019,12,13,3,4,3821,"Goldthorn",2100,62
2019,12,13,3,4,13423,"Stonescale Oil",1946,26
2019,12,13,3,4,9264,"Elixir of Shadow Power",34899,32
2019,12,13,3,4,8845,"Ghost Mushroom",9600,61
2019,12,13,3,4,13511,"Flask of Distilled Wisdom",1300000,7
2019,12,13,3,4,13468,"Black Lotus",898998,9
2019,12,13,3,4,13467,"Ice Cap",3422,51
2019,12,13,3,4,13463,"Dreamfoil",6825,33
2019,12,13,3,4,13512,"Flask of Supreme Power",1432500,14
2019,12,13,3,4,13465,"Mountain Silversage",9000,89
2019,12,13,3,4,13510,"Flask of the Titans",1700000,2
2019,12,13,3,4,8846,"Gromsblood",2000,60
2019,12,13,3,4,13457,"Greater Fire Protection Potion",57999,127
2019,12,13,3,4,7068,"Elemental Fire",47751,41
2019,12,13,3,4,13931,"Nightfin Soup",4753,14
2019,12,13,3,4,13759,"Raw Nightfin Snapper",4562,9
2019,12,13,3,4,6358,"Oily Blackmouth",1559,145
2019,12,13,3,4,3820,"Stranglekelp",1209,155
2019,12,13,3,4,6370,"Blackmouth Oil",4076,34
2019,12,13,3,4,12363,"Arcane Crystal",488000,3
2019,12,13,3,4,12359,"Thorium Bar",1837,10
2019,12,13,3,4,12360,"Arcanite Bar",546999,18
2019,12,13,3,4,10646,"Goblin Sapper Charge",24000,9
2019,12,13,3,4,10505,"Solid Blasting Powder",7400,20
2019,12,13,3,4,7912,"Solid Stone",1873,47
2019,12,13,3,4,4338,"Mageweave Cloth",399,68
2019,12,13,3,4,10560,"Unstable Trigger",9400,14
2019,12,13,3,4,3860,"Mithril Bar",618,119
2019,12,13,4,4,6371,"Fire Oil",3699,11
2019,12,13,4,4,5634,"Free Action Potion",10724,107
2019,12,13,4,4,9030,"Restorative Potion",24499,24
2019,12,13,4,4,7067,"Elemental Earth",19480,88
2019,12,13,4,4,3821,"Goldthorn",1999,67
2019,12,13,4,4,13423,"Stonescale Oil",1946,25
2019,12,13,4,4,9264,"Elixir of Shadow Power",34899,25
2019,12,13,4,4,8845,"Ghost Mushroom",9503,63
2019,12,13,4,4,13511,"Flask of Distilled Wisdom",1300000,7
2019,12,13,4,4,13468,"Black Lotus",898998,10
2019,12,13,4,4,13467,"Ice Cap",3422,51
2019,12,13,4,4,13463,"Dreamfoil",6617,35
2019,12,13,4,4,13512,"Flask of Supreme Power",1432500,14
2019,12,13,4,4,13465,"Mountain Silversage",8999,91
2019,12,13,4,4,13510,"Flask of the Titans",1700000,2
2019,12,13,4,4,8846,"Gromsblood",1995,65
2019,12,13,4,4,13457,"Greater Fire Protection Potion",58000,123
2019,12,13,4,4,7068,"Elemental Fire",49764,37
2019,12,13,4,4,13931,"Nightfin Soup",4753,17
2019,12,13,4,4,13759,"Raw Nightfin Snapper",3847,10
2019,12,13,4,4,6358,"Oily Blackmouth",1559,120
2019,12,13,4,4,3820,"Stranglekelp",1950,130
2019,12,13,4,4,6370,"Blackmouth Oil",4180,27
2019,12,13,4,4,12363,"Arcane Crystal",487000,4
2019,12,13,4,4,12359,"Thorium Bar",1825,26
2019,12,13,4,4,12360,"Arcanite Bar",546999,17
2019,12,13,4,4,10646,"Goblin Sapper Charge",24000,9
2019,12,13,4,4,10505,"Solid Blasting Powder",7400,20
2019,12,13,4,4,7912,"Solid Stone",1865,75
2019,12,13,4,4,4338,"Mageweave Cloth",323,76
2019,12,13,4,4,10560,"Unstable Trigger",9400,14
2019,12,13,4,4,3860,"Mithril Bar",632,125
2019,12,13,5,4,6371,"Fire Oil",2500,21
2019,12,13,5,4,5634,"Free Action Potion",10800,69
2019,12,13,5,4,9030,"Restorative Potion",24200,15
2019,12,13,5,4,7067,"Elemental Earth",18934,82
2019,12,13,5,4,3821,"Goldthorn",1995,51
2019,12,13,5,4,13423,"Stonescale Oil",1799,66
2019,12,13,5,4,9264,"Elixir of Shadow Power",34899,25
2019,12,13,5,4,8845,"Ghost Mushroom",9699,54
2019,12,13,5,4,13511,"Flask of Distilled Wisdom",1300000,6
2019,12,13,5,4,13468,"Black Lotus",895575,11
2019,12,13,5,4,13467,"Ice Cap",3200,76
2019,12,13,5,4,13463,"Dreamfoil",6800,43
2019,12,13,5,4,13512,"Flask of Supreme Power",1432500,12
2019,12,13,5,4,13465,"Mountain Silversage",8880,19
